Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
,1.0,0.0,0.0,22.0,0.0,2.0,6.0,,6.0,13.333333333333334,0.0,1.0,6.0,9.0,4.0,,0.0,,-0.3,0.79,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,0.0,,9.0,5.0,13.4,0.0,0.0,6.0,16.0,2.0,13.5,0.0,10.8,1.4,1.74,Enrolled
0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,,3.0,10.2,0.0,0.0,6.0,,4.0,12.25,0.0,12.7,3.7,-1.7,Enrolled
0.0,1.0,0.0,,21.0,0.0,0.0,6.0,6.0,5.0,13.0,0.0,0.0,6.0,7.0,,12.833333333333334,0.0,8.9,1.4,3.51,Graduate
0.0,1.0,0.0,1.0,18.0,0.0,0.0,,11.0,7.0,12.90857142857143,0.0,0.0,,11.0,7.0,12.90857142857143,,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,12.0,4.0,12.0,0.0,,6.0,11.0,1.0,10.0,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,,6.0,10.833333333333334,0.0,,6.0,8.0,5.0,11.0,0.0,,,0.32,Enrolled
0.0,,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,15.333333333333334,0.0,0.0,6.0,9.0,6.0,15.833333333333334,,12.7,3.7,-1.7,Graduate
0.0,,0.0,1.0,18.0,0.0,0.0,7.0,9.0,6.0,12.816666666666668,,0.0,8.0,11.0,6.0,12.875,0.0,11.1,0.6,2.02,Enrolled
,0.0,1.0,0.0,26.0,1.0,6.0,7.0,,6.0,13.0,0.0,2.0,6.0,6.0,2.0,14.0,0.0,11.1,0.6,2.02,Dropout
1.0,1.0,0.0,0.0,19.0,1.0,0.0,6.0,11.0,2.0,13.5,1.0,0.0,5.0,11.0,2.0,11.0,0.0,8.9,1.4,3.51,
0.0,1.0,0.0,,35.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,15.5,2.8,-4.06,
0.0,,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,,6.0,,6.0,,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,,,18.0,0.0,0.0,5.0,6.0,4.0,11.75,,0.0,5.0,10.0,5.0,12.571428571428571,1.0,10.8,1.4,,Graduate
0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,5.0,4.0,12.5,0.0,0.0,5.0,5.0,4.0,14.25,,7.6,2.6,0.32,Graduate
,1.0,1.0,0.0,,0.0,16.0,17.0,19.0,17.0,11.61111111111111,0.0,14.0,,22.0,17.0,12.055555555555555,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,11.1,0.6,2.02,Graduate
1.0,0.0,,0.0,26.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,0.0,5.0,6.0,5.0,13.833333333333334,0.0,9.4,-0.8,-3.12,Graduate
0.0,0.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,1.0,1.0,18.0,0.0,0.0,5.0,9.0,4.0,12.25,0.0,0.0,5.0,9.0,3.0,12.333333333333334,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,12.0,3.0,11.5,0.0,,6.0,12.0,3.0,13.666666666666666,0.0,12.4,0.5,1.79,Dropout
0.0,1.0,1.0,,25.0,0.0,2.0,7.0,9.0,6.0,12.571428571428571,0.0,5.0,,9.0,,12.555555555555555,0.0,16.2,0.3,-0.92,Graduate
0.0,1.0,,0.0,18.0,0.0,0.0,6.0,9.0,,12.0,0.0,0.0,6.0,10.0,,12.166666666666666,0.0,11.1,0.6,,Dropout
0.0,1.0,1.0,0.0,19.0,0.0,8.0,12.0,17.0,11.0,12.0,2.0,,12.0,21.0,,12.307692307692308,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,1.0,1.0,20.0,0.0,1.0,7.0,9.0,6.0,12.0,0.0,2.0,6.0,6.0,6.0,11.166666666666666,0.0,10.8,1.4,1.74,
,1.0,1.0,0.0,20.0,0.0,,5.0,9.0,4.0,11.6,0.0,0.0,5.0,7.0,4.0,12.25,2.0,7.6,2.6,0.32,Enrolled
0.0,1.0,1.0,1.0,19.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,5.0,5.0,0.0,,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,9.0,5.0,12.0,0.0,0.0,5.0,9.0,4.0,13.0,0.0,,1.4,,Enrolled
0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,8.0,6.0,13.976666666666668,,0.0,8.0,12.0,6.0,12.041666666666666,1.0,11.1,0.6,2.02,Enrolled
0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,10.0,4.0,12.5,0.0,0.0,6.0,12.0,1.0,,3.0,16.2,0.3,-0.92,Enrolled
0.0,0.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,1.0,0.0,24.0,,0.0,6.0,15.0,4.0,10.5,0.0,0.0,6.0,16.0,4.0,12.5,0.0,15.5,2.8,,Dropout
0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,5.0,12.857142857142858,0.0,0.0,6.0,11.0,6.0,12.3,0.0,16.2,0.3,,Graduate
0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,7.0,3.0,11.666666666666666,0.0,0.0,5.0,5.0,4.0,12.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,1.0,,23.0,0.0,0.0,5.0,7.0,2.0,,0.0,0.0,5.0,11.0,1.0,10.0,,8.9,1.4,,
0.0,1.0,1.0,,20.0,0.0,0.0,6.0,8.0,6.0,11.833333333333334,0.0,0.0,6.0,9.0,5.0,10.4,,7.6,2.6,,
,1.0,,0.0,21.0,,9.0,11.0,11.0,,12.454545454545457,0.0,3.0,,17.0,8.0,12.75,,9.4,-0.8,-3.12,Graduate
0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,6.0,,11.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,10.8,,1.74,Dropout
0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,10.0,4.0,13.2,,0.0,5.0,7.0,,,2.0,,2.6,0.32,Enrolled
0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,15.5,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,11.1,0.6,,
0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,,6.0,12.333333333333334,0.0,0.0,6.0,,6.0,13.666666666666666,,11.1,0.6,2.02,Graduate
0.0,1.0,1.0,0.0,,0.0,0.0,5.0,13.0,5.0,12.0,,0.0,,9.0,,11.4,0.0,13.9,-0.3,0.79,Enrolled
0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,,4.0,11.6,0.0,0.0,6.0,11.0,5.0,11.5,0.0,15.5,2.8,-4.06,Enrolled
0.0,1.0,1.0,1.0,,0.0,0.0,6.0,7.0,6.0,11.333333333333334,0.0,0.0,6.0,8.0,6.0,12.285714285714286,0.0,16.2,0.3,-0.92,Graduate
0.0,1.0,1.0,0.0,19.0,,0.0,,12.0,0.0,0.0,1.0,,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,4.0,,0.0,0.0,5.0,8.0,2.0,12.5,0.0,10.8,,1.74,Enrolled
0.0,1.0,,0.0,19.0,0.0,0.0,5.0,11.0,4.0,12.0,1.0,0.0,,9.0,5.0,12.6,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,0.0,33.0,,0.0,5.0,11.0,2.0,12.5,0.0,0.0,5.0,9.0,2.0,11.5,1.0,12.7,3.7,,Dropout
0.0,1.0,1.0,0.0,21.0,,6.0,12.0,12.0,12.0,13.666666666666666,0.0,4.0,11.0,16.0,11.0,13.0,0.0,8.9,1.4,3.51,Graduate
1.0,0.0,1.0,0.0,25.0,0.0,0.0,6.0,17.0,2.0,14.5,2.0,,6.0,,,0.0,1.0,15.5,2.8,-4.06,Dropout
0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,10.0,4.0,13.2,0.0,0.0,6.0,8.0,,0.0,0.0,12.4,0.5,1.79,Dropout
0.0,,1.0,1.0,22.0,0.0,1.0,7.0,11.0,5.0,12.166666666666666,0.0,4.0,8.0,14.0,5.0,14.8,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,10.0,,11.25,0.0,,,,,11.333333333333334,0.0,10.8,1.4,,
0.0,1.0,1.0,1.0,21.0,0.0,0.0,6.0,,,15.166666666666666,0.0,0.0,6.0,7.0,6.0,14.428571428571429,,,1.4,3.51,
,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,11.166666666666666,0.0,0.0,6.0,7.0,4.0,13.4,0.0,16.2,0.3,-0.92,Graduate
0.0,1.0,,1.0,26.0,0.0,0.0,7.0,8.0,6.0,10.983333333333334,0.0,0.0,7.0,8.0,6.0,10.983333333333334,0.0,7.6,2.6,0.32,
0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,4.0,10.75,,0.0,6.0,11.0,5.0,11.5,,15.5,2.8,,Graduate
0.0,0.0,0.0,1.0,20.0,0.0,7.0,12.0,15.0,11.0,13.384615384615383,,4.0,9.0,,7.0,14.285714285714286,0.0,8.9,1.4,3.51,Graduate
0.0,1.0,0.0,,25.0,0.0,0.0,,8.0,6.0,11.285714285714286,0.0,0.0,6.0,10.0,5.0,12.2,0.0,15.5,,-4.06,Enrolled
0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,,0.0,0.0,3.0,0.0,6.0,6.0,,0.0,0.0,16.2,0.3,-0.92,Dropout
0.0,1.0,1.0,0.0,20.0,0.0,,5.0,7.0,4.0,13.0,0.0,0.0,5.0,9.0,5.0,14.833333333333334,3.0,7.6,2.6,0.32,Graduate
0.0,1.0,1.0,,29.0,,0.0,6.0,9.0,6.0,16.11111111111111,,0.0,6.0,7.0,6.0,13.5,0.0,13.9,-0.3,0.79,Graduate
0.0,,1.0,0.0,20.0,0.0,0.0,,8.0,6.0,11.5,0.0,0.0,6.0,8.0,6.0,,0.0,16.2,0.3,,Graduate
0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,15.0,4.0,10.75,,0.0,6.0,12.0,2.0,10.5,0.0,13.9,-0.3,,Dropout
,1.0,1.0,1.0,24.0,0.0,0.0,,10.0,4.0,,0.0,0.0,6.0,8.0,5.0,13.0,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,0.0,24.0,0.0,0.0,7.0,21.0,0.0,0.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,5.0,,,,0.0,5.0,7.0,5.0,,,11.1,0.6,2.02,Graduate
0.0,1.0,1.0,0.0,20.0,0.0,,7.0,8.0,7.0,,0.0,0.0,8.0,,8.0,14.6875,0.0,15.5,2.8,,Graduate
0.0,1.0,1.0,,19.0,0.0,0.0,6.0,8.0,6.0,13.857142857142858,0.0,0.0,6.0,8.0,5.0,13.0,0.0,15.5,,-4.06,Graduate
0.0,1.0,1.0,0.0,28.0,0.0,0.0,6.0,12.0,5.0,12.0,0.0,0.0,6.0,10.0,6.0,12.333333333333334,0.0,11.1,0.6,2.02,Enrolled
0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,,6.0,13.444444444444445,0.0,0.0,6.0,9.0,5.0,12.6,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,7.0,6.0,13.857142857142858,0.0,8.9,1.4,3.51,Graduate
1.0,1.0,1.0,0.0,20.0,0.0,,6.0,,1.0,12.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,,Dropout
,1.0,1.0,0.0,33.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,0.0,5.0,6.0,5.0,,0.0,,1.4,1.74,Graduate
0.0,1.0,0.0,0.0,35.0,,0.0,7.0,11.0,5.0,13.34,0.0,0.0,7.0,9.0,5.0,,0.0,,0.5,1.79,Enrolled
0.0,1.0,0.0,0.0,,0.0,3.0,8.0,12.0,7.0,12.457142857142856,0.0,,8.0,12.0,7.0,,0.0,12.7,3.7,,Enrolled
0.0,0.0,0.0,,19.0,0.0,0.0,6.0,12.0,3.0,11.0,0.0,0.0,6.0,,3.0,12.0,0.0,9.4,-0.8,,Dropout
0.0,,0.0,1.0,31.0,1.0,0.0,5.0,13.0,4.0,10.5,0.0,0.0,5.0,10.0,4.0,10.5,0.0,15.5,2.8,-4.06,Enrolled
0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,,-3.12,Graduate
0.0,1.0,1.0,0.0,22.0,0.0,9.0,13.0,13.0,13.0,14.0,0.0,7.0,12.0,13.0,12.0,13.0,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,0.0,0.0,39.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,12.7,,-1.7,Dropout
0.0,0.0,1.0,0.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,,,Dropout
0.0,1.0,1.0,0.0,47.0,0.0,0.0,5.0,8.0,4.0,,0.0,0.0,5.0,8.0,4.0,12.5,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,1.0,1.0,19.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Graduate
,1.0,0.0,0.0,19.0,1.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
,1.0,0.0,1.0,21.0,0.0,15.0,17.0,18.0,,13.38888888888889,0.0,15.0,17.0,18.0,17.0,14.88888888888889,0.0,11.1,0.6,2.02,Graduate
0.0,0.0,,,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.4,0.5,,
0.0,1.0,1.0,0.0,19.0,0.0,6.0,12.0,12.0,12.0,13.583333333333334,0.0,4.0,11.0,12.0,11.0,13.583333333333334,,8.9,1.4,3.51,
0.0,,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.9,-0.3,0.79,Enrolled
1.0,0.0,1.0,0.0,24.0,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
,1.0,1.0,0.0,27.0,0.0,0.0,,9.0,1.0,10.0,,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,1.0,0.0,29.0,0.0,,5.0,5.0,5.0,15.2,0.0,0.0,5.0,,5.0,15.2,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,1.0,0.0,20.0,,,6.0,12.0,4.0,12.8,0.0,0.0,6.0,17.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
0.0,,1.0,0.0,21.0,0.0,0.0,5.0,7.0,5.0,,0.0,0.0,,5.0,4.0,11.0,0.0,9.4,-0.8,-3.12,
0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Enrolled
0.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,9.0,7.0,12.828571428571427,0.0,0.0,8.0,9.0,7.0,12.828571428571427,0.0,12.7,,-1.7,Graduate
1.0,0.0,1.0,0.0,19.0,0.0,0.0,,,6.0,12.5,0.0,0.0,,10.0,,12.6,0.0,15.5,2.8,-4.06,Dropout
0.0,1.0,1.0,1.0,28.0,0.0,0.0,5.0,12.0,3.0,10.0,0.0,0.0,5.0,10.0,3.0,12.4,0.0,12.4,0.5,1.79,Graduate
0.0,0.0,0.0,0.0,21.0,1.0,0.0,6.0,6.0,6.0,11.5,0.0,0.0,6.0,10.0,4.0,13.25,0.0,13.9,-0.3,0.79,Graduate
1.0,0.0,0.0,0.0,23.0,1.0,0.0,,11.0,7.0,11.328571428571427,0.0,0.0,8.0,,,11.328571428571427,0.0,12.7,3.7,-1.7,Dropout
0.0,,0.0,0.0,39.0,0.0,0.0,6.0,15.0,2.0,13.0,2.0,0.0,6.0,13.0,3.0,13.0,1.0,15.5,2.8,-4.06,Enrolled
0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,13.033333333333331,,0.0,7.0,7.0,6.0,13.033333333333331,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,,59.0,1.0,,,8.0,6.0,12.166666666666666,,0.0,,7.0,4.0,11.75,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,6.0,4.0,,0.0,0.0,5.0,10.0,3.0,16.2,0.0,,,0.79,Enrolled
0.0,1.0,0.0,0.0,18.0,0.0,,5.0,7.0,5.0,14.4,1.0,0.0,5.0,5.0,5.0,13.6,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,41.0,0.0,2.0,,10.0,4.0,12.25,0.0,3.0,7.0,9.0,6.0,,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,0.0,27.0,0.0,0.0,7.0,14.0,0.0,0.0,,0.0,7.0,14.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,,6.0,12.666666666666666,0.0,,6.0,6.0,6.0,12.0,0.0,,-0.8,-3.12,Graduate
1.0,0.0,0.0,0.0,20.0,0.0,0.0,,14.0,2.0,12.0,,0.0,6.0,14.0,3.0,11.666666666666666,0.0,10.8,1.4,,Dropout
0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,3.0,11.666666666666666,0.0,0.0,5.0,10.0,4.0,10.8,0.0,9.4,,-3.12,Dropout
0.0,1.0,0.0,0.0,41.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
0.0,1.0,0.0,0.0,38.0,0.0,0.0,5.0,12.0,1.0,10.0,0.0,,5.0,10.0,,0.0,0.0,10.8,1.4,,Dropout
0.0,,1.0,0.0,35.0,1.0,0.0,,8.0,0.0,0.0,1.0,0.0,6.0,9.0,,0.0,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,11.0,4.0,,0.0,,6.0,16.0,3.0,12.0,0.0,,2.6,0.32,Dropout
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,10.0,4.0,12.0,1.0,0.0,6.0,6.0,6.0,12.5,0.0,7.6,2.6,0.32,Graduate
0.0,0.0,,,18.0,0.0,,6.0,7.0,5.0,12.6,0.0,0.0,6.0,6.0,5.0,11.8,0.0,11.1,0.6,2.02,Enrolled
0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
,0.0,0.0,0.0,37.0,,0.0,5.0,5.0,,0.0,0.0,,5.0,10.0,0.0,0.0,,10.8,1.4,1.74,Dropout
0.0,0.0,0.0,,37.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,1.0,12.7,3.7,-1.7,Dropout
0.0,1.0,0.0,1.0,35.0,0.0,11.0,16.0,16.0,16.0,12.6875,0.0,11.0,13.0,13.0,13.0,12.0,0.0,9.4,-0.8,,Graduate
0.0,1.0,0.0,0.0,,0.0,9.0,13.0,22.0,10.0,10.4,0.0,4.0,,18.0,,10.666666666666666,0.0,12.7,3.7,-1.7,Graduate
0.0,,0.0,0.0,52.0,0.0,11.0,15.0,,14.0,10.466666666666669,0.0,9.0,12.0,16.0,,,,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,10.0,,14.333333333333334,2.0,,5.0,8.0,5.0,13.0,1.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,1.0,30.0,0.0,0.0,7.0,7.0,6.0,14.666666666666666,1.0,0.0,,7.0,6.0,14.333333333333334,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,,7.0,12.835714285714284,0.0,0.0,8.0,8.0,8.0,,,11.1,0.6,2.02,Graduate
0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,-0.8,-3.12,Dropout
1.0,,1.0,0.0,18.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,7.6,,0.32,Enrolled
0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
0.0,,1.0,0.0,18.0,,0.0,8.0,8.0,8.0,13.24875,0.0,0.0,8.0,8.0,8.0,13.24875,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,1.0,0.0,20.0,1.0,0.0,,10.0,7.0,12.857142857142858,0.0,0.0,7.0,7.0,4.0,12.75,0.0,8.9,1.4,3.51,Enrolled
0.0,,0.0,0.0,,0.0,0.0,6.0,12.0,5.0,13.6,0.0,0.0,6.0,10.0,4.0,14.25,,12.4,0.5,1.79,Enrolled
0.0,1.0,0.0,1.0,22.0,0.0,0.0,5.0,,3.0,,,0.0,5.0,8.0,5.0,12.4,0.0,11.1,0.6,2.02,Graduate
1.0,0.0,0.0,0.0,20.0,0.0,1.0,,11.0,,12.0,0.0,0.0,6.0,11.0,2.0,11.0,0.0,12.4,,1.79,Enrolled
0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,6.0,13.166666666666666,0.0,,6.0,8.0,4.0,14.0,,13.9,-0.3,0.79,Enrolled
0.0,1.0,0.0,1.0,19.0,0.0,,6.0,8.0,6.0,13.625,0.0,0.0,6.0,7.0,6.0,,0.0,12.7,3.7,-1.7,Graduate
0.0,,0.0,1.0,18.0,,0.0,7.0,8.0,7.0,14.85,0.0,0.0,8.0,9.0,8.0,15.61111111111111,,13.9,-0.3,,Graduate
,1.0,1.0,0.0,21.0,0.0,0.0,5.0,9.0,,10.75,,0.0,,6.0,5.0,11.4,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,0.0,0.0,19.0,,0.0,7.0,11.0,0.0,0.0,4.0,0.0,7.0,11.0,,11.666666666666666,0.0,8.9,,3.51,
0.0,1.0,,0.0,37.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,-0.3,0.79,
0.0,,0.0,0.0,,0.0,8.0,12.0,14.0,,14.0,0.0,2.0,7.0,12.0,7.0,13.857142857142858,0.0,7.6,2.6,0.32,Enrolled
1.0,0.0,1.0,0.0,38.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,,-0.92,Dropout
0.0,0.0,1.0,0.0,55.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,
1.0,0.0,0.0,0.0,28.0,0.0,0.0,,17.0,5.0,13.0,0.0,,6.0,,4.0,11.75,0.0,13.9,-0.3,0.79,Dropout
0.0,1.0,0.0,0.0,46.0,0.0,6.0,8.0,12.0,,12.375,0.0,4.0,9.0,11.0,5.0,12.4,0.0,8.9,1.4,3.51,
,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,16.2,0.3,-0.92,Graduate
,1.0,0.0,0.0,,0.0,0.0,6.0,10.0,,11.4,0.0,0.0,6.0,9.0,4.0,13.75,0.0,12.4,0.5,1.79,
0.0,1.0,0.0,0.0,28.0,0.0,0.0,5.0,9.0,4.0,11.25,0.0,0.0,5.0,7.0,4.0,,0.0,7.6,2.6,0.32,Enrolled
1.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,7.0,,13.0,0.0,0.0,5.0,8.0,3.0,12.0,0.0,7.6,2.6,0.32,Dropout
0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,,,
0.0,1.0,1.0,1.0,21.0,0.0,0.0,,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,11.0,1.0,11.0,1.0,0.0,6.0,11.0,4.0,11.0,4.0,7.6,2.6,0.32,Enrolled
0.0,1.0,0.0,0.0,,0.0,,5.0,9.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,11.0,,13.9,-0.3,0.79,
0.0,,,1.0,21.0,0.0,0.0,6.0,9.0,5.0,12.0,0.0,0.0,6.0,,5.0,11.2,,10.8,1.4,1.74,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,5.0,13.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,,8.0,4.0,12.0,0.0,,5.0,8.0,,12.25,,,-0.8,-3.12,Enrolled
0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,10.0,5.0,11.166666666666666,0.0,0.0,,,3.0,,0.0,12.4,0.5,1.79,Enrolled
